,id,response,knowledge,Q2_no_nli,Q2,label
148,148,have you ever read the title of the game of thrones ?,"The title is a play on ""Gray's Anatomy"", a classic human anatomy textbook first published in 1858 in London and written by Henry Gray.",0.0,0.0,1
149,149,i love gardening as well . it is considered to be relaxing .,Gardening is considered by many people to be a relaxing activity.,0.4,0.4,0
150,150,"it aired in the us , canada and latin america","He was the creator and host of ""The Joy of Painting"", an instructional television program that aired from 1983 to 1994 on PBS in the United States, and also aired in Canada, Latin America, and Europe.",0.25,0.25,0
151,151,"well , there are three categories of finance : public , corporate , and personal .","Finance can be broken into three sub-categories: public finance, corporate finance and personal finance.",1.0,1.0,0
152,152,they also employ more than 10000 people worldwide .,"Penguin Random House employs more than 10,000 people globally.",1.0,1.0,0
153,153,tennis is such a fun racket sport . do you play singles or doubles ?,Tennis is a racket sport that can be played individually against a single opponent (singles) or between two teams of two players each (doubles).,0.5,0.5,0
154,154,red hair only occurs in 1 - 2 percent of the population .,Red hair (or ginger hair) occurs naturally in 1–2% of the human population.,0.2222222222222222,0.6666666666666666,0
155,155,"i know a lot about him . he was born in queens , new york . he grew up there .",Trump was born and grew up in the New York City borough of Queens and earned an economics degree from the Wharton School of the University of Pennsylvania.,0.0,0.0,0
156,156,"the beatles formed in 1960 in liverpool , england .",The Beatles were an English rock band formed in Liverpool in 1960.,1.0,1.0,0
157,157,"i ' m not sure , but comic books have been around since the 18th century in japan .","Although some origins in 18th century Japan and 1830s Europe, comic books were first popularized in the United States during the 1930s.",0.6666666666666666,0.6666666666666666,0
158,158,"there are so many elements to them like balloons , speech bubbles , text and characters","The key elements of comic books include panels, balloons (speech bubbles), text (lines), and characters.",0.0,0.0,0
159,159,"yes that is true , there have been numerous international versions of top chef that have been produced as well .","Numerous international adaptations of ""Top Chef"" have also been produced.",1.0,1.0,0
160,160,you should try it . it can reduce stress and anxiety .,"Meditation may be used to reduce stress, anxiety, depression, and pain.",0.5,0.5,0
161,161,"i ' m not sure , but as of 2016 it was the largest print and digital circulation in the us .","As of September 2016, it had the largest combined print-and-digital circulation of any daily newspaper in the United States.",0.5,0.5,0
162,162,today there is more than 2 billion christians in the world .,Today there are more than two billion Christians worldwide.,0.375,1.0,0
163,163,"yes , they first launched back in 1969 in paris .","Sephora first launched in Paris on August 14, 1969.",0.75,1.0,0
164,164,i can ' t believe scream was released in 1996 !,Scream is a 1996 American slasher film directed by Wes Craven and written by Kevin Williamson.,0.5,0.5,0
165,165,"i do not , but i do know that she was born in michigan and raised there .","Born and raised in Michigan, Madonna moved to New York City in 1978 to pursue a career in modern dance.",1.0,1.0,0
166,166,there are hundreds of different kinds of cheese produced in different countries .,Hundreds of types of cheese from various countries are produced.,0.625,1.0,0
167,167,purple is my favorite color . it ' s between red and blue .,Purple is a color intermediate between blue and red.,0.2222222222222222,0.2222222222222222,0
168,168,"i ' m not sure , but most law school only offers a three year program .","Although most law schools only offer the traditional three-year program, several U.S. law schools offer an Accelerated JD program.",0.1111111111111111,0.6666666666666666,0
169,169,i think it ' s interesting that vegetarians were promoted by philosophers and religious groups .,"In both instances the diet was closely connected with the idea of nonviolence toward animals (called ""ahimsa"" in India), and was promoted by religious groups and philosophers.",0.6666666666666666,0.6666666666666666,0
170,170,"yes , i love american pancakes , they are like scotch pancakes",American pancakes are similar to Scotch pancakes or drop scones.,0.5714285714285715,1.0,0
171,171,have you ever been to nashville ? it ' s the capital of tennessee .,Nashville () is the capital and most populous city of the U.S. state of Tennessee and the seat of Davidson County.,1.0,1.0,0
172,172,it took me a while to get used to it . it is very popular at tropical resorts .,"Snorkeling is a popular recreational activity, particularly at tropical resort locations.",0.2,0.5,0
173,173,have you ever had an iphone ? the first generation was released in june of 2007 .,"The first-generation iPhone was released on June 29, 2007, and there have been multiple new hardware iterations with new iOS releases since.",0.5333333333333333,0.8,0
174,174,during sleep the body is in a state of restoring the immune system and nervous system .,"During sleep, most of the body's systems are in an anabolic state, helping to restore the immune, nervous, skeletal, and muscular systems; these are vital processes that maintain mood, memory, and cognitive performance, and play a large role in the function of the endocrine and immune systems.",0.3839285714285714,0.8125,0
175,175,i am not sure who created it but the internet has a wide range of info resources,"The Internet carries a vast range of information resources and services, such as the inter-linked hypertext documents and applications of the World Wide Web (WWW), electronic mail, telephony, and file sharing.",0.611111111111111,1.0,0
176,176,"i don ' t know any flavors , but i do know that tea is one of the most consumed drinks in the whole world .","After water, it is the most widely consumed drink in the world.",0.2222222222222222,0.2222222222222222,0
177,177,telenovelas are usually produced in latin american,"A telenovela ( or ; , ), ) is a type of limited-run television serial drama or soap opera produced primarily in Latin America.",0.25,0.5,0
178,178,well the term is also applied to changing gender roles,"The term may also be applied to the broader process of changing gender role (""living as a woman"" instead of living as a man, or vice versa), including but not necessarily limited to medical procedures.",0.5,1.0,0
179,179,they are also considered to be the fastest breed of dogs .,They are an ever-changing cross-breed of the fastest dogs.,0.5,0.5,0
180,180,"yeah , it was originally designed for a show show in 1953 .","Originally designed as a show car for the 1953 Motorama display at the New York Auto Show, it generated enough interest to induce GM to make a production version to sell to the public.",0.5,0.5,0
181,181,"i don ' t really have a favorite character , but i do know that it ' s an animated sitcom .",The Flintstones is an American animated sitcom produced by Hanna-Barbera for ABC.,0.4,0.4,0
182,182,me too ! i love how the show is set in the stone age,"The series takes place in a romanticized Stone Age setting, depicts the lives of the titular characters and their next-door neighbors and best friends.",1.0,1.0,0
183,183,"yes , she is a great singer . she sang in church as a child .","After singing in church during her childhood, she pursued a career in gospel music as a teenager.",0.3333333333333333,0.3333333333333333,0
184,184,"do you like disney movies ? i really like the 1989 disney movie "" little mermaid "" .",The Little Mermaid is a 1989 American animated musical fantasy film produced by Walt Disney Feature Animation and released by Walt Disney Pictures.,1.0,1.0,0
185,185,i agree ! it ' s also known as the media capital for the world !,"A global power city, New York City has been described as the cultural, financial, and media capital of the world, and exerts a significant impact upon commerce, entertainment, research, technology, education, politics, and sports.",0.8333333333333333,0.8333333333333333,0
186,186,"i ' m not sure about coconut , but i do know that it is a high ball cocktail","Rum and Coke, or a Cuba Libre (; , ""Free Cuba"" libre here an adjective, not a verb), is a highball cocktail consisting of cola, rum, and traditionally lime juice on ice.",0.0,0.0,0
187,187,interestingly beets were also used in wine in the middle 19th century,"During the middle of the 19th century, wine often was coloured with beetroot juice.",0.5833333333333334,1.0,0
188,188,"i ' m not sure , but i do know that blue is an important color in decoration and art .",Blue has been an important colour in art and decoration since ancient times.,1.0,1.0,0
189,189,christianity makes up the majority of people in 158 different countries .,Christians make up a majority of the population in 158 countries and territories.,0.5,1.0,0
190,190,"yep , he was a great theoretical physicist and author","Stephen William Hawking, ( born 8 January 1942) is an English theoretical physicist, cosmologist, author and Director of Research at the Centre for Theoretical Cosmology within the University of Cambridge.",0.0,0.0,0
191,191,agriculture is actually the cultivation of animals and plants .,"Agriculture is the cultivation and breeding of animals, plants and fungi for food, fiber, biofuel, medicinal plants and other products used to sustain and enhance life.",0.8333333333333334,1.0,0
192,192,the word pizza has been around since 997 ad,"The word ""pizza"" was first documented in AD 997 in Gaeta and successively in different parts of Central and Southern Italy.",0.8333333333333333,1.0,0
193,193,do you like chocolate ? it is typically sweet and usually brown .,"Chocolate is a typically sweet, usually brown food preparation of ""Theobroma cacao"" seeds, roasted and ground.",0.4,0.4,0
194,194,"yes , and since our body is less dense , the water supports our weight .","Since the human body is only slightly less dense than water, water supports the weight of the body during swimming.",0.7222222222222222,1.0,0
195,195,i know that he was a jazz critic in 1971 .,"He contributed to ""The Daily Telegraph"" as its jazz critic from 1961 to 1971, articles gathered in ""All What Jazz: A Record Diary 1961–71"" (1985), and he edited ""The Oxford Book of Twentieth Century English Verse"" (1973).",0.25,0.0,0
196,196,the term pizza has been around for a long time . it was first used in a manuscript in a southern italian town called gaeta .,"The term ""pizza"" was first recorded in the 10th century, in a Latin manuscript from the Southern Italy town of Gaeta in Lazio, on the border with Campania.",0.3333333333333333,0.6,0
197,197,"i ' m not sure , but in june 2013 it was one of the fastest growing cities in the us","In July 2013, it was the fastest-growing major city in the United States and remained in the Top 5 in May 2015 with an annual growth rate of 2.1%.",0.125,0.25,0
198,198,"i haven ' t won many , but i have been a fan since 1963 when they moved to baltimore .","In 1963, they relocated to Baltimore, Maryland and became the Baltimore Bullets, taking the name from previous team of the same name.",0.8333333333333333,1.0,0
199,199,hoarding and caching are common behavior in bird species,"""Hoarding"" and ""caching"" are common behaviors in many bird species as well as in rodents.",0.825,1.0,0
200,200,you ' re welcome . they ' re often regarded the most valuable position in the defense .,"Linebackers are often regarded as the most important position in defense, due to their versatility in providing hard hits on running plays or an additional layer of pass protection, when required.",0.5555555555555555,0.6666666666666666,0
201,201,"that ' s true . in some countries , electric bicycles are regulated by the government .",Many countries have enacted electric bicycle laws to regulate the use of electric bicycles.,0.5,0.5,0
202,202,that ' s great ! weight loss happens when your body expends more energy than it ' s absorbing .,Weight loss occurs when the body is expending more energy in work and metabolism than it is absorbing from food or other nutrients.,0.5,1.0,0
203,203,i picked all kinds of fruits . apple picking was one of them .,Apple picking is an activity found at apple farms.,0.4,0.4,0
204,204,it stimulates a certain portion of the nervous system !,Caffeine also stimulates certain portions of the autonomic nervous system.,0.26666666666666666,0.6666666666666666,0
205,205,"i think you ' re right ! since the roman times , it has been one of the most valuable foods among italians !","Since the time of the Roman Empire, broccoli has been considered a uniquely valuable food among Italians.",0.5555555555555555,0.7777777777777777,0
206,206,i ' m glad to hear that ! the democrats have been around since 1854 to fight the kansas - nebraska act .,"It emerged in 1854 to combat the Kansas–Nebraska Act, an act that dissolved the terms of the Missouri Compromise and allowed slave or free status to be decided in the territories by popular sovereignty.",0.25,0.25,0
207,207,i love cats too ! they are so small and furry .,"The domestic cat (""Felis silvestris catus"" or ""Felis catus"") is a small, typically furry, carnivorous mammal.",0.0,0.0,0
208,208,"i ' m not sure , but it originated in india .","Yoga (; Sanskrit, योगः Listen) is a group of physical, mental, and spiritual practices or disciplines which originated in ancient India.",0.6666666666666666,1.0,0
209,209,i know ! i love how the name comes from two original ingredients .,"The drink's name refers to two of its original ingredients, which were kola nuts (a source of caffeine) and coca leaves.",0.7083333333333333,1.0,0
210,210,"i ' m so sorry to hear that . i know it ' s hard to lose someone you love . there are a lot of environmental factors contributing to cancer , such as obesity , infections , and radiation .","Common environmental factors that contribute to cancer death include tobacco (according to one estimate, accounting for 25–30% of deaths), obesity (30–35%), infections (15–20%), radiation (both ionizing and non-ionizing, up to 10%), lack of physical activity, and environmental pollutants.",0.611111111111111,0.6666666666666666,0
211,211,"i ' m not sure , but i do know that the keys is an archipelago in the southern portion of florida","The Florida Keys are a coral cay archipelago located off the southern coast of Florida, forming the southernmost portion of the continental United States.",0.6416666666666666,1.0,0
212,212,"i ' m not sure , but i do know that over 50 billion of them are raised for meat and eggs .","More than 50 billion chickens are raised annually as a source of food, for both their meat and their eggs.",0.9333333333333332,0.9333333333333332,0
213,213,he was born in 1947 ! he is also an author of supernatural fiction and science fiction .,"Stephen Edwin King (born September 21, 1947) is an American author of horror, supernatural fiction, suspense, science fiction, and fantasy.",0.16666666666666666,0.6666666666666666,0
214,214,"yes it is , it is the most consumed alcoholic drink in the whole world","Beer is one of the oldest and most widely consumed alcoholic drinks in the world, and the third most popular drink overall after water and tea.",0.0,0.0,0
215,215,wine has been around for a long time in china,"Wine (Chinese: ""pútáojiǔ""  ""grape alcohol"") has a long history in China.",0.8888888888888888,1.0,0
216,216,"i would have to say pokemon , its one of my favorite games of all time .","Nintendo is one of the world's largest video game companies by market capitalization, creating some of the best-known and top-selling video game franchises, such as ""Mario"", ""The Legend of Zelda"", and ""Pokémon"".",0.4,0.4,0
217,217,"i ' m not really a big fan of heavy metal myself , but there are a lot of bands that are considered heavy metal , like black sabbath , deep purple , etc .","In 1968, three of the genre's most famous acts, Led Zeppelin, Black Sabbath and Deep Purple were founded.",0.3333333333333333,0.3333333333333333,0
218,218,michael phelps is a great swimmer . he was born in 1985 .,"Michael Fred Phelps II (born June 30, 1985) is an American retired competitive swimmer and the most successful and most decorated Olympian of all time, with a total of 28 medals.",0.3,0.4666666666666666,0
219,219,that ' s right ! the first game show was called spelling bee in 1938 !,"The very first television game show, ""Spelling Bee"", was broadcast in 1938.",0.5833333333333334,0.6666666666666666,0
220,220,he was born in 1991 and is a songwriter and guitarist .,"Edward Christopher Sheeran, (born 17 February 1991) is an English singer, songwriter, guitarist, and record producer.",0.375,0.75,0
221,221,"in 2011 , he independently released an extended play .","In early 2011, Sheeran independently released the extended play, ""No.",0.3333333333333333,0.6666666666666666,0
222,222,"yes , it does have a lot of history . it ' s also the birthplace for western philosophy and olympic games .","Greece is considered the cradle of Western civilization, being the birthplace of democracy, Western philosophy, the Olympic Games, Western literature, historiography, political science, major scientific and mathematical principles, and Western drama.",0.25,0.25,0
223,223,do you like your steaks grilled or pan fried ?,"Steaks are usually grilled, but they can be pan-fried, or broiled.",0.4,0.4,0
224,224,brewing has been a part of the western economy since the 19th century !,Since the nineteenth century the brewing industry has been part of most western economies.,0.5222222222222221,1.0,0
225,225,it can be made in a liquid or block .,"It is made in the form of a liquid, paste, or in a block, or used as a flavoring ingredient in other foods.",0.0526315789473684,0.0526315789473684,0
226,226,"yes , ethical vegans are people who don ' t use any animal products at all .","The term ""ethical vegan"" is often applied to those who not only follow a vegan diet but extend the philosophy into other areas of their lives, and oppose the use of animals for any purpose.",0.0,0.0,0
227,227,i ' ve heard of it . it ' s a protein that is produced by bacteria .,"Botulinum toxin (BTX) is a neurotoxic protein produced by the bacterium ""Clostridium botulinum"" and related species.",0.3333333333333333,0.5,0
228,228,"well , it was originally named after a greek city called syracuse , which was located in sicily .","Syracuse was named after the original Greek city Syracuse (Siracusa in Italian), a city on the eastern coast of the Italian island of Sicily.",0.0606060606060606,0.0,0
229,229,"yeah , as a kid he cared for animals like snakes , armadillos , and even alligators !","As a child, Ross entertained himself by caring for injured animals, purportedly including an armadillo, snake, and alligator.",0.13333333333333333,1.0,0
230,230,exactly . shift work also increases the chance of developing disorders .,Shift work increases the risk for the development of many disorders.,0.8333333333333333,1.0,0
231,231,the modern inline skate was developed for ice skating,"The modern style of inline skates was developed as a substitute for ice skates, for use by a Russian athlete training on solid ground for Olympic long track speed skating events.",0.14285714285714285,0.0,0
232,232,"that ' s awesome ! the company was named after thomas lippton , the founder .",The company is named after its founder Thomas Lipton.,0.8333333333333334,1.0,0
233,233,"they fall into 3 categories , purely decorative , symbolic , and pictorial",Tattoos fall into three broad categories: purely decorative (with no specific meaning); symbolic (with a specific meaning pertinent to the wearer); pictorial (a depiction of a specific person or item).,0.0,1.0,0
234,234,i ' ve never seen them live but i know they were formed in 1983 in la .,Red Hot Chili Peppers are an American funk rock band formed in Los Angeles in 1983.,0.5,1.0,0
235,235,"i ' m not sure when it became popular , but it originated in the 19th century in england .",Brunch originated in England in the late 19th century and became popular in the United States in the 1930s.,0.5,0.5,0
236,236,"i ' m not sure , but i do know that she wrote six full length novels .","Her six full-length novels have rarely been out of print, although they were published anonymously and brought her moderate success and little fame during her lifetime.",1.0,1.0,0
237,237,i ' m the opposite . i like cream because it has high fat levels .,Cream has high levels of saturated fat.,0.2,0.5,0
238,238,you should ! beets are also used for medicinal purposes .,"Other than as a food, beets have use as a food colouring and as a medicinal plant.",0.5,0.6666666666666666,0
239,239,i did not read them but i do know that it was published in 1978 .,"Published since 1978, it chronicles the life of the title character, the cat Garfield; Jon Arbuckle, his owner; and Jon's dog, Odie.",1.0,1.0,0
240,240,it ' s a play that was one of the most popular in his lifetime,"It was among Shakespeare's most popular plays during his lifetime and along with ""Hamlet"", is one of his most frequently performed plays.",0.6666666666666666,1.0,0
241,241,have you ever heard of the rolling stone ? they were formed in 1962 in london .,"The Rolling Stones are an English rock band formed in London, England in 1962.",0.7222222222222222,1.0,0
242,242,"i ' m not sure , but i know he published his first poetry book in 1945 .","His first book of poetry, ""The North Ship"", was published in 1945, followed by two novels, ""Jill"" (1946) and ""A Girl in Winter"" (1947), and he came to prominence in 1955 with the publication of his second collection of poems, ""The Less Deceived"", followed by ""The Whitsun Weddings"" (1964) and ""High Windows"" (1974).",0.5,0.5,0
243,243,i know ! it ' s crazy how much people appreciate it for its aroma and its juicy texture .,"The fruit is widely appreciated for its characteristic aroma, bright red color, juicy texture, and sweetness.",0.0,0.0,0
244,244,yeah he started weight training when he was 15 !,Schwarzenegger began weight training at the age of 15.,1.0,1.0,0
245,245,i know a little bit . his power is mainly superhuman speeds .,His power consists mainly of superhuman speed.,0.25,0.5,0
246,246,yea videos deemed inappropriate are only available for registered users to affirm their age .,Videos deemed potentially inappropriate are available only to registered users affirming themselves to be at least 18 years old.,0.3333333333333333,0.3333333333333333,0
247,247,i know that it takes roots from folk music .,It takes its roots from genres such as folk music (especially Appalachian folk music) and blues.,0.4,0.4,0
248,248,the job also requires a lot of friendly interaction with the customer,"The position also requires tellers to be friendly and interact with the customers, providing them with information about customers' accounts and bank services.",0.0,0.25,0
249,249,you definitely should ! he was also in taxi and fever pitch .,"He left the program for the film industry, starring in films such as ""Taxi"" (2004) and ""Fever Pitch"" (2005).",0.0,0.0,0
250,250,i do not like her either . she was the winner in the 4th season of american idol .,"She rose to fame as the winner of the fourth season of ""American Idol"", in 2005.",1.0,1.0,0
251,251,i remember watching it when it was first broadcast in 1960 .,"It was originally broadcast from September 30, 1960, to April 1, 1966, in a prime time schedule, the first such instance for an animated series.",0.5,1.0,0
252,252,"i ' m not sure , but he was born in 1813","Henry Bergh was born August 29, 1813, in New York City.",0.5,1.0,0
253,253,"yeah , its a pretty cool story . it follows a gang of criminals .","The story follows a group of criminals in three fictionalised versions of US cities as they perform bank robberies, assassinations, and other crimes for their respective syndicates.",1.0,1.0,0
254,254,it was almost canceled due to a production issue .,"However, it was nearly cancelled due to production issues.",0.5,1.0,0
255,255,horses have been domesticated since 4000 bc .,"Humans began to domesticate horses around 4000 BC, and their domestication is believed to have been widespread by 3000 BC.",1.0,1.0,0
256,256,that ' s cool . i ' m a big fan of robert williams . he was born in 1987 .,"Robert Rihmeek Williams (born May 6, 1987), known professionally as Meek Mill, is an American rapper and songwriter.",0.25,0.5,0
257,257,the word corona is a latin word for crown,"The word """"corona"""" is Latin for ""crown"", a reference to an earlier vehicle Toyota offered called the Toyota Crown.",1.0,1.0,0
258,258,that is true . there are 800 languages spoken in the city .,"The city and its metropolitan area constitute the premier gateway for legal immigration to the United States, and as many as 800 languages are spoken in New York, making it the most linguistically diverse city in the world.",1.0,1.0,0
259,259,"i ' ve heard of warhammer , but never played it . it ' s been around since 1987 .","""Warhammer 40,000"" was created by Rick Priestley in 1987 as the futuristic companion to ""Warhammer Fantasy Battle"", sharing many game mechanics.",0.3333333333333333,0.5,0
260,260,"i ' m not sure when it aired , but it was one of the most popular tv programs in 2006 - 2007 .","As a result, the series became the world's most popular television program among all genres in 2006 and 2007, according to the magazine ""Television Business International"", reaching the Top 10 in 17 countries.",0.4,0.5,0
261,261,"well , traditionally wedding cake was made to make good luck for the couple and guests .","Traditionally, wedding cakes were made to bring good luck to all guests and the couple.",0.5833333333333333,1.0,0
262,262,alan freed started playing the music style in 1951 .,"In 1951, Cleveland-based disc jockey Alan Freed began playing this music style while popularizing the term ""rock and roll"" to describe it.",0.5,1.0,0
263,263,"i ' ve never seen it , but i know james cameron directed it .","Titanic is a 1997 American epic romance-disaster film directed, written, co-produced and co-edited by James Cameron.",1.0,1.0,0
264,264,fog is a low lying cloud that is influenced by water,"Fog can be considered a type of low-lying cloud and is heavily influenced by nearby bodies of water, topography, and wind conditions.",0.40740740740740744,1.0,0
265,265,horses have been domesticated since 4000 bc .,"Humans began to domesticate horses around 4000 BC, and their domestication is believed to have been widespread by 3000 BC.",1.0,1.0,0
266,266,stevia is a sugar substitute that is extracted from leaves of plant species .,"Stevia () is a sweetener and sugar substitute extracted from the leaves of the plant species ""Stevia rebaudiana"".",0.9166666666666666,1.0,0
267,267,there are different body weight categories for males and females,Bodyweight categories are different for male and female competitors.,0.1111111111111111,0.7777777777777777,0
268,268,"i ' m not a huge fan , but i do know that his parents were black panthers .","Both of his parents and several other people in his family were members of the Black Panther Party, whose ideals were reflected in his songs.",0.30952380952380953,1.0,0
269,269,have you heard lost highway ? it came out in 2007 .,"Lost Highway is the tenth studio album by American rock band Bon Jovi, released on June 19, 2007 through Island Records.",0.25,0.5,0
270,270,have you ever had a top crust pie ? they are covered with pastry before baking,"A ""top-crust"" pie has the filling in the bottom of the dish and is covered with a pastry or other covering before baking.",0.3333333333333333,0.6666666666666666,0
271,271,blue is an important color in decoration and art .,Blue has been an important colour in art and decoration since ancient times.,0.875,1.0,0
272,272,have you ever heard of taylor swift ? she was born in pennsylvania .,"Born and raised in Pennsylvania, Swift moved to Nashville, Tennessee at the age of 14 to pursue a career in country music.",0.8333333333333333,0.8333333333333333,0
273,273,"his debut album , justified , was released in 2002 .","Timberlake began to adopt a more mature image as an artist with the release of his debut solo album, the R&B-focused ""Justified"" (2002), which yielded the successful singles ""Cry Me a River"" and ""Rock Your Body"", and earned his first two Grammy Awards.",0.5,0.5,0
274,274,"i ' m not sure , but he has sold over 10 million albums worldwide .","Established as a solo artist worldwide, his first two albums both exceeded sales of 10 million copies, and continued producing records and collaborating with other artists.",0.0,0.0,0
275,275,i think so too . it was a very severe economic depression in the 1930s,"The Great Depression was a severe worldwide economic depression that took place mostly during the 1930s, originating in the United States.",1.0,1.0,0
276,276,they have a strong curved bill and strong legs .,"Characteristic features of parrots include a strong, curved bill, an upright stance, strong legs, and clawed zygodactyl feet.",0.3333333333333333,1.0,0
277,277,i love huskies ! they are great sled dogs .,"Husky is a general name for a sled-type of dog used in northern regions, differentiated from other sled-dog types by their fast pulling style.",0.0,0.0,0
278,278,"yeah , the games will be held in tokyo in august 2020 .",The games are planned to be held from 24 July to 9 August 2020 in Tokyo.,0.8333333333333334,1.0,0
279,279,it is a tv show that is based on a book series .,"It is an adaptation of ""A Song of Ice and Fire"", George R. R. Martin's series of fantasy novels, the first of which is ""A Game of Thrones"".",0.04444444444444443,0.3333333333333333,0
280,280,i love them too ! they were formed in 1993 in orlando .,"The Backstreet Boys (often abbreviated as BSB) are an American vocal group, formed in Orlando, Florida in 1993.",0.8333333333333333,1.0,0
281,281,"i ' m not sure how long they ' ve been around , but i do know that they were developed way back in the 19th century .","The first headphones were developed in the late 19th century for use by telephone operators, to keep their hands free.",0.8,1.0,0
282,282,have you ever seen robert anthony niro ? he was born in 1943 .,"Robert Anthony De Niro Jr. (; born August 17, 1943) is an American actor, producer, and director who holds both American and Italian citizenship.",0.24999999999999997,0.0,0
283,283,boston is also the largest city in new england .,Boston is New England's largest city as well as the capital of Massachusetts.,0.6666666666666666,1.0,0
284,284,that ' s true . it was filmed in amazon rainforest in colombia .,"""Cannibal Holocaust"" was filmed primarily in the Amazon rainforest of Colombia with indigenous tribes interacting with American and Italian actors.",1.0,1.0,0
285,285,i agree . they serve 69 million people daily in 100 countries . they must be doing something right .,"McDonald's is the world's largest restaurant chain by revenue, serving over 69 million customers daily in over 100 countries across approximately 36,900 outlets as of 2016.",0.48888888888888893,0.6666666666666666,0
286,286,the band was formed in 1972 in pasadena california .,"Van Halen is an American hard rock band formed in Pasadena, California, in 1972.",0.75,1.0,0
287,287,3 years old . they were specifically bred to be intelligent and obedience dogs,It was specifically bred for intelligence and obedience.,0.28571428571428575,0.5,0
288,288,do you like country music ? it originated from the southern us in the 1920s .,Country (or country and western) is a musical genre that originated in the southern United States in the early 1920s.,0.5777777777777778,1.0,0
289,289,i love unicorns . they are legendary creatures .,"The unicorn is a legendary creature that has been described since antiquity as a beast with a single large, pointed, spiraling horn projecting from its forehead.",0.0,0.5,0
290,290,"i ' m not sure , but the term "" night owl "" comes from the habits of owls .",The term is derived from the primarily nocturnal habits of the owl.,0.0,0.5,0
291,291,it ' s crazy to think that she also cites hendrix as one of her inspirations !,"Greenberg also cites Jimi Hendrix as ""one of my biggest inspirations"".",1.0,1.0,0
292,292,i love pepsi . it was originally created in 1893 .,"Originally created and developed in 1893 by Caleb Bradham and introduced as Brad's Drink, it was renamed as Pepsi-Cola on August 28, 1898, and then as Pepsi in 1961.",0.5,0.5,0
293,293,it does get crowded . 32 acts were performed outdoors .,"During the sometimes rainy weekend, 32 acts performed outdoors before an audience of more than 400,000 people.",1.0,1.0,0
294,294,"i ' m not sure , but i know it ' s headquarters is in munich .","The company was founded in 1916 and has its headquarters in Munich, Bavaria.",0.6666666666666666,1.0,0
295,295,i know that they are a canadian basketball team .,"The Vancouver Grizzlies were a Canadian professional basketball team based in Vancouver, British Columbia.",0.4,0.4,0
296,296,"yes , they are based out of memphis tennessee .","The Memphis Grizzlies are an American professional basketball team based in Memphis, Tennessee.",1.0,1.0,0
297,297,i ' m not sure but they were founded in 1971,"Starbucks was founded in Seattle, Washington in 1971.",1.0,1.0,0
298,298,"well , it ' s a common inflammatory disease .",Asthma is a common long-term inflammatory disease of the airways of the lungs.,0.5454545454545454,1.0,0
299,299,"i ' m not sure , but i do know that gamemasters decides the rules and set of the game .",Event arrangers called gamemasters decide the setting and rules to be used and facilitate play.,1.0,1.0,0
300,300,i can see where you ' re coming from . i think it ' s interesting that music is a form of art and a cultural activity .,Music is an art form and cultural activity whose medium is sound organized in time.,1.0,1.0,0
301,301,"it ' s been around since july 1st , 2013 .","It was formed on July 1, 2013, after completing a £2.4 billion merger between Bertelsmann and Pearson.",0.6666666666666666,1.0,0
302,302,i ' ve heard of them . they ' re a canadian band .,"Rush was a Canadian rock band composed of Geddy Lee (bass, vocals, keyboards), Alex Lifeson (guitars) and Neil Peart (drums, percussion, lyrics).",1.0,1.0,0
303,303,"i ' d love to , i ' ve seen them a few times in concert before and they were great . i ' m sure i ' ll see them again one day .","Rush was a Canadian rock band composed of Geddy Lee (bass, vocals, keyboards), Alex Lifeson (guitars) and Neil Peart (drums, percussion, lyrics).",0.4,0.4,0
304,304,haha ! i love her ! i think she is very fiery and fiery tempered,Cultural reactions have varied from ridicule to admiration; many common stereotypes exist regarding redheads and they are often portrayed as fiery-tempered.,0.0,0.0,0
305,305,i like peanut butter too . it ' s popular in a lot of countries .,Peanut butter is popular in many countries.,0.5,0.5,0
306,306,i ' m sure you would . there are a lot of people who practice yoga from india .,"Yoga gurus from India later introduced yoga to the West, following the success of Swami Vivekananda in the late 19th and early 20th century.",0.0,0.0,0
307,307,i know a little bit about it . it ' s a condition where people can ' t digest milk .,"Lactose intolerance is a condition in which people have symptoms due to the decreased ability to digest lactose, a sugar found in milk products.",0.0,0.0,0
308,308,me too ! it ' s been around since 1969 .,Sephora is a French chain of cosmetics stores founded in 1969.,1.0,1.0,0
309,309,i work with it . i ' m an apprentice .,A person who works with upholstery is called an upholsterer; an apprentice upholsterer is sometimes called an outsider or trimmer.,0.0,0.0,1
310,310,me too ! i love trading card games and collectable card games .,Magic: The Gathering is a trading card game and a digital collectible card game.,0.4,0.4,0
311,311,in constructed players create decks that have 60 cards .,"In constructed, players created decks from cards they own, usually 60 cards with no more than 4 of any given card.",0.5555555555555555,0.5555555555555555,0
312,312,"i know a little bit about madonna , but i don ' t know much about her music .","Besides sparking controversy, her works have been praised by music critics.",0.4,0.4,0
313,313,yes it is an authentic food . the name ' burritto ' is applied to it,"The name ""burrito"", as applied to the dish, possibly derives from the appearance of bedrolls and packs that donkeys carried.",0.0,0.0,0
314,314,it is located in the seventh largest country in area,"It is the seventh-largest country by area, the second-most populous country (with over 1.2 billion people), and the most populous democracy in the world.",0.75,0.75,1
315,315,that ' s cool . fashion designers try to design clothing which is functional and pleasing as well .,Fashion designers attempt to design clothes which are functional as well as aesthetically pleasing.,0.5,1.0,0
